image_path,question,answer
images/small/fa/fa3bc6c5.jpg,What are these?,Shoes
images/small/fa/fa3bc6c5.jpg,What is the closure?,Lace
images/small/fa/fa494629.jpg,Is this a phone?,Yes
images/small/fa/fa494629.jpg,What shape is the phone?,Rectangle
images/small/fa/fa259d7c.jpg,What product is shown?,Phone
images/small/fa/fa259d7c.jpg,What color is the phone?,Black
images/small/fa/fa72a2ea.jpg,What color is the fabric?,White
images/small/fa/fa72a2ea.jpg,Is it patterned?,Yes
images/small/fa/faaf9ae6.jpg,What animal is visible?,Cat
images/small/fa/faaf9ae6.jpg,What color is tunnel?,Gray
images/small/fa/fa66c66f.jpg,What is the product?,Dresser
images/small/fa/fa66c66f.jpg,Is the product brown?,Yes
images/small/fa/fad7b189.jpg,What shape is the container?,Oval
images/small/fa/fad7b189.jpg,What color is the container?,Gray
images/small/fa/fae3510e.jpg,What is the main item?,Wallet
images/small/fa/fae3510e.jpg,What color is the wallet?,Brown
images/small/fa/fab97e7a.jpg,What is the image in?,Frame
images/small/fa/fab97e7a.jpg,What color is the frame?,White
images/small/fa/faeb4634.jpg,What is the product?,Shoe
images/small/fa/faeb4634.jpg,What is the shoe's color?,Black
images/small/fa/fab1e4f8.jpg,What animal is visible?,Bird
images/small/fa/fab1e4f8.jpg,Is it a phone?,Yes
images/small/fa/fa13926c.jpg,What color is it?,White
images/small/fa/fa13926c.jpg,Is it fabric?,Yes
images/small/fa/fa0c1275.jpg,Is this a phone?,Yes
images/small/fa/fa0c1275.jpg,What shape are circles?,Round
images/small/fa/fa1e1299.jpg,What color is the trim?,Red
images/small/fa/fa1e1299.jpg,Does it have wheels?,Yes
images/small/fa/fae3a0de.jpg,What is the ingredient?,Coffee
images/small/fa/fae3a0de.jpg,What color is the bag?,Blue
images/small/fa/fae38b5b.jpg,What material appears on the case?,Marble
images/small/fa/fae38b5b.jpg,Is it a phone?,Yes
images/small/fa/fa060d09.jpg,Is it a phone?,Yes
images/small/fa/fa060d09.jpg,How many items?,Three
images/small/fa/fa05c49e.jpg,What are these?,Boxes
images/small/fa/fa05c49e.jpg,What color are the boxes?,Brown
images/small/fa/fad44549.jpg,Is this rectangular?,Yes
images/small/fa/fad44549.jpg,What object is visible?,Leaf
images/small/fa/fa1c7b02.jpg,What is the background color?,Pink
images/small/fa/fa1c7b02.jpg,What is the subject?,Bear
images/small/fa/fac4abd2.jpg,What is the product?,Chair
images/small/fa/fac4abd2.jpg,What color is it?,Gray
images/small/fa/fa73f027.jpg,What is the item?,Case
images/small/fa/fa73f027.jpg,Is it rectangular?,Yes
images/small/fa/fa00c3d9.jpg,What color is the umbrella?,Red
images/small/fa/fa00c3d9.jpg,What is the shape?,Triangle
images/small/fa/fa29d4fe.jpg,What color is the cap?,Black
images/small/fa/fa29d4fe.jpg,What material is the container?,Plastic
images/small/fa/fadecf69.jpg,What is the product?,Chair
images/small/fa/fadecf69.jpg,What color is it?,Grey
images/small/fa/fa1764e0.jpg,What is the product?,Phone
images/small/fa/fa1764e0.jpg,Is the design abstract?,Yes
images/small/fa/fa0a7bf9.jpg,What is shown?,Brushes
images/small/fa/fa0a7bf9.jpg,Is it plastic?,Yes
images/small/fa/fa2d8037.jpg,What is the color?,Yellow
images/small/fa/fa2d8037.jpg,Is it a phone?,Yes
images/small/fa/fa3998f9.jpg,What is the product?,Cover
images/small/fa/fa3998f9.jpg,What zodiac is featured?,Pisces
images/small/fa/faa6d426.jpg,What material is visible?,Concrete
images/small/fa/faa6d426.jpg,What color is it?,Gray
images/small/fa/fa7836db.jpg,What is the table shape?,Rectangular
images/small/fa/fa7836db.jpg,What is the seat color?,Black
images/small/fa/fa857e9d.jpg,What is the color of one product?,Pink
images/small/fa/fa857e9d.jpg,What is the shape?,Rectangular
images/small/fa/facb5c53.jpg,What is running?,Water
images/small/fa/facb5c53.jpg,What is the faucet's color?,Black
images/small/fa/fa9cb6b3.jpg,What color is the item?,Gray
images/small/fa/fa9cb6b3.jpg,Is the item folded?,Yes
images/small/fa/fa10420f.jpg,What is on the cushion?,Magazine
images/small/fa/fa10420f.jpg,What color are the pillows?,Red
images/small/fa/fa83ed4a.jpg,What color is the table?,White
images/small/fa/fa83ed4a.jpg,Is there a drawer?,Yes
images/small/fa/fa9a75f9.jpg,What is being sold?,Sheets
images/small/fa/fa9a75f9.jpg,What color is bedding?,Gray
images/small/fa/fa6e6abd.jpg,What color is the top?,Yellow
images/small/fa/fa6e6abd.jpg,What material is it?,Plastic
images/small/fa/fac0d0db.jpg,What is the product?,Boots
images/small/fa/fac0d0db.jpg,What color are the boots?,Blue
images/small/fa/fa81ad20.jpg,What is the product?,Pan
images/small/fa/fa81ad20.jpg,What shape is it?,Round
images/small/fa/faf4014c.jpg,What color is the background?,Yellow
images/small/fa/faf4014c.jpg,Is 'Drug Facts' present?,Yes
images/small/fa/fa2a03d2.jpg,Is it a phone?,Yes
images/small/fa/fa2a03d2.jpg,What is the dominant color?,Red
images/small/fa/fa5d84eb.jpg,What color is the case?,Purple
images/small/fa/fa5d84eb.jpg,Is the case closed?,Yes
images/small/fa/fa6ba9fe.jpg,What is the product?,Garland
images/small/fa/fa6ba9fe.jpg,Are leaves present?,Yes
images/small/fa/fa7452d7.jpg,What is on the mat?,Bowl
images/small/fa/fa7452d7.jpg,What color is the mat?,Blue
images/small/fa/fae54d5c.jpg,What product is shown?,Case
images/small/fa/fae54d5c.jpg,What color is the case?,Black
images/small/fa/faefce24.jpg,What shape are the tips?,Oval
images/small/fa/faefce24.jpg,What color are they?,White
images/small/fa/fa7f92f7.jpg,What is the floor covering?,Mat
images/small/fa/fa7f92f7.jpg,What color is the counter?,Silver
images/small/fa/fa50dd09.jpg,What shape is the heart?,Heart
images/small/fa/fa50dd09.jpg,What color is the background?,Black
images/small/fa/fa6e974f.jpg,What is the item?,Shoes
images/small/fa/fa6e974f.jpg,What color are these?,Pink
images/small/fa/fa19dbe4.jpg,Is the image monochrome?,Yes
images/small/fa/fa19dbe4.jpg,What animal is shown?,Bull
images/small/fa/fae1177d.jpg,What shape is it?,Rectangular
images/small/fa/fae1177d.jpg,What material is it?,Plastic
images/small/fa/fa2a4e87.jpg,What is the serving size?,Tablet
images/small/fa/fa2a4e87.jpg,Is potassium chloride listed?,Yes
images/small/fa/fa21e8de.jpg,Is there a plug?,Yes
images/small/fa/fa21e8de.jpg,What is the lamp made of?,Salt
images/small/fa/fa992507.jpg,What kind of footwear is this?,Shoe
images/small/fa/fa992507.jpg,What color is the sole?,White
images/small/fa/fac14db7.jpg,What brand is shown?,Find
images/small/fa/fac14db7.jpg,What is the color?,Navy
images/small/fa/fa95ed2e.jpg,What is the product?,Sticks
images/small/fa/fa95ed2e.jpg,Is it frozen?,Yes
images/small/fa/fafa69fa.jpg,What shape is the container?,Round
images/small/fa/fafa69fa.jpg,What color is the slime?,Green
images/small/fa/fa5ec4a4.jpg,What is the primary material?,Wood
images/small/fa/fa5ec4a4.jpg,Is it new?,No
images/small/fa/fa21af6f.jpg,What is the product?,Bed
images/small/fa/fa21af6f.jpg,What color is the frame?,Brown
images/small/fa/fa89e4bb.jpg,What are the calories?,35
images/small/fa/fa89e4bb.jpg,What is the sodium?,190mg
images/small/fa/fa64c37a.jpg,What is the product?,Phone
images/small/fa/fa64c37a.jpg,Is nature present?,Yes
images/small/fa/faf55a9e.jpg,What is the main light fixture color?,Black
images/small/fa/faf55a9e.jpg,How many lights are visible?,Three
images/small/fa/fa5008aa.jpg,What is the product?,Bag
images/small/fa/fa5008aa.jpg,What is the bag's color?,Blue
images/small/fa/fa0f7c6d.jpg,What object is depicted?,Phone
images/small/fa/fa0f7c6d.jpg,Are flowers visible?,Yes
images/small/fa/faa65cf4.jpg,What is the color?,Terracotta
images/small/fa/faa65cf4.jpg,What is the shape?,Round
images/small/fa/fa5254ce.jpg,What is the shape?,Rectangular
images/small/fa/fa5254ce.jpg,Is there a heart?,Yes
images/small/fa/fa92ec46.jpg,What are the doors made of?,Wood
images/small/fa/fa92ec46.jpg,What shape are the legs?,Cylindrical
images/small/fa/fa825217.jpg,What room is shown?,Bathroom
images/small/fa/fa825217.jpg,Is there a bathtub?,Yes
images/small/fa/fa94b5b6.jpg,What color is it?,White
images/small/fa/fa94b5b6.jpg,Is there a drawer?,Yes
images/small/fa/fabdba5e.jpg,What is the object?,Mirror
images/small/fa/fabdba5e.jpg,What shape is it?,Rectangular
images/small/fa/fa8ee3de.jpg,What shape is it?,Rounded
images/small/fa/fa8ee3de.jpg,What color is it?,Gray
images/small/fa/fa1cad5f.jpg,What is inside?,Tortillas
images/small/fa/fa1cad5f.jpg,Is the product transparent?,Yes
images/small/fa/faf29ff0.jpg,What is the pattern?,Floral
images/small/fa/faf29ff0.jpg,What color are flowers?,Pink
images/small/fa/faee4e34.jpg,What is the item?,Shoe
images/small/fa/faee4e34.jpg,What color is it?,Black
images/small/fa/fae1a4f2.jpg,What is the image about?,Phone
images/small/fa/fae1a4f2.jpg,What shape is featured?,Heart
images/small/fa/facaee95.jpg,What is the product?,Chair
images/small/fa/facaee95.jpg,What color is it?,Blue
images/small/fa/fab7bb67.jpg,What color is the box?,Orange
images/small/fa/fab7bb67.jpg,Is it organic?,Yes
images/small/fa/faf8df41.jpg,What is being printed?,Camouflage
images/small/fa/faf8df41.jpg,What is the product?,Phone
images/small/fa/fa71927c.jpg,What is the color?,Black
images/small/fa/fa71927c.jpg,Is it round?,Yes
images/small/fa/fa56c1eb.jpg,Is this a phone?,Yes
images/small/fa/fa56c1eb.jpg,What color is the phone?,White
images/small/fa/fa9631bf.jpg,What brand is shown?,Amazonbasics
images/small/fa/fa9631bf.jpg,What material is it?,Polyester
images/small/fa/fabdfe06.jpg,What is the color?,Gray
images/small/fa/fabdfe06.jpg,What is it?,Furniture
images/small/fa/fa012140.jpg,What is the current hour?,Twelve
images/small/fa/fa012140.jpg,Is the product a phone?,Yes
images/small/fa/fadff587.jpg,What are these?,Boots
images/small/fa/fadff587.jpg,What color are they?,Red
images/small/fa/fa62bb76.jpg,What is the item?,Sunglasses
images/small/fa/fa62bb76.jpg,What color are they?,Red
images/small/fa/fabae0d7.jpg,What is the product?,Bag
images/small/fa/fabae0d7.jpg,What is the bag's color?,Brown
images/small/fa/faa45283.jpg,What brand is shown?,AmazonBasics
images/small/fa/faa45283.jpg,What is inside?,Paper
images/small/fa/fab7c2bc.jpg,What is the product?,Case
images/small/fa/fab7c2bc.jpg,What color is it?,Black
images/small/fa/fa72cd02.jpg,What is the product?,Console
images/small/fa/fa72cd02.jpg,What color is the console?,White
images/small/fa/fa247c8a.jpg,What is the material?,Metal
images/small/fa/fa247c8a.jpg,Are there forks?,Yes
images/small/fa/faa93202.jpg,What color is the frame?,Black
images/small/fa/faa93202.jpg,What shape is the frame?,Rectangular
images/small/fa/fa79900f.jpg,Is it a phone?,Yes
images/small/fa/fa79900f.jpg,How many people?,Two
images/small/fa/fa421a50.jpg,What is the main color?,Black
images/small/fa/fa421a50.jpg,Is it a phone?,Yes
images/small/fa/fa9c3d68.jpg,What color is the case?,Pink
images/small/fa/fa9c3d68.jpg,Are there owls?,Yes
images/small/fa/fae5c28e.jpg,What is the pattern?,Snowflakes
images/small/fa/fae5c28e.jpg,What color are the sheets?,Gray
images/small/fa/fadbd4c5.jpg,Is this a phone?,Yes
images/small/fa/fadbd4c5.jpg,What color is the case?,Black
images/small/fa/fa794622.jpg,What is the product?,Ring
images/small/fa/fa794622.jpg,What is the color?,Gold
images/small/fa/faf063ee.jpg,What color is the shoe?,Black
images/small/fa/faf063ee.jpg,What type of shoe is it?,Loafer
images/small/fa/faac35ed.jpg,What is the product?,Pen
images/small/fa/faac35ed.jpg,What color is it?,Black
images/small/fa/fa0a13d8.jpg,What number is present?,Eight
images/small/fa/fa0a13d8.jpg,Is refrigeration required?,Yes
images/small/fa/fa8031e4.jpg,What shape is the rug?,Rectangle
images/small/fa/fa8031e4.jpg,What color is the rug?,Grey
images/small/fa/fa2948c6.jpg,What product is shown?,Binder
images/small/fa/fa2948c6.jpg,What color is the binder?,Orange
images/small/fa/fa90844c.jpg,What is the product?,Desk
images/small/fa/fa90844c.jpg,What color is it?,White
images/small/fa/fa4c1a9a.jpg,What is the object?,Case
images/small/fa/fa4c1a9a.jpg,Are hearts visible?,Yes
images/small/fa/fab5b1e7.jpg,What drink are the pods for?,Cappuccino
images/small/fa/fab5b1e7.jpg,What is the flavor?,Vanilla
images/small/fa/fa9ff678.jpg,What is the product's shape?,Rectangular
images/small/fa/fa9ff678.jpg,What is the product's color?,Brown
images/small/fa/fa555bb0.jpg,What footwear is shown?,Boots
images/small/fa/fa555bb0.jpg,What color are the boots?,Blue
images/small/fa/faf8c21c.jpg,What color is the light?,White
images/small/fa/faf8c21c.jpg,Is there a solar panel?,Yes
images/small/fa/fa755411.jpg,What is the table's shape?,Square
images/small/fa/fa755411.jpg,What material is used?,Glass
images/small/fa/fa7248bc.jpg,What color is it?,Black
images/small/fa/fa7248bc.jpg,Is it zippered?,Yes
images/small/fa/fa451f21.jpg,Is this a smartphone?,Yes
images/small/fa/fa451f21.jpg,What is the pattern?,Pencils
images/small/fa/faff084c.jpg,What is the background color?,Black
images/small/fa/faff084c.jpg,Are edges visible?,Yes
images/small/fa/fa153904.jpg,What color is the product?,Purple
images/small/fa/fa153904.jpg,Is text visible?,Yes
images/small/fa/fa0e015e.jpg,What color is the frame?,White
images/small/fa/fa0e015e.jpg,What is the product?,Dryer
images/small/fa/faf22c08.jpg,What is the object?,Phone
images/small/fa/faf22c08.jpg,What is the main color?,Yellow
images/small/fa/fa47e46d.jpg,What is the object in front?,Table
images/small/fa/fa47e46d.jpg,What pattern is visible?,Checkerboard
images/small/fa/fa92588a.jpg,What type of footwear is this?,Loafer
images/small/fa/fa92588a.jpg,What color is the footwear?,Brown
images/small/fa/faf75067.jpg,What is the shape?,Cube
images/small/fa/faf75067.jpg,What color is it?,Beige
images/small/fa/faafc24e.jpg,Is it a phone?,Yes
images/small/fa/faafc24e.jpg,What is written?,Love
images/small/fa/faada32f.jpg,What product is shown?,Case
images/small/fa/faada32f.jpg,What is the pattern?,Swirl
images/small/fa/fa1552c5.jpg,What is the product?,Sandals
images/small/fa/fa1552c5.jpg,What color are they?,Black
images/small/fa/fa0d24d3.jpg,Is it a phone?,Yes
images/small/fa/fa0d24d3.jpg,What color are the stripes?,Pink
images/small/fa/fafb223c.jpg,What is the product?,Case
images/small/fa/fafb223c.jpg,Are edges visible?,Yes
images/small/fa/faa2a64a.jpg,What is the item?,Shoe
images/small/fa/faa2a64a.jpg,What color is the sole?,Black
images/small/fa/faacdd34.jpg,What is the product?,Case
images/small/fa/faacdd34.jpg,What color is it?,Brown
images/small/fa/fa0e19aa.jpg,What is the product?,Case
images/small/fa/fa0e19aa.jpg,What color is the background?,Orange
images/small/fa/facdbf59.jpg,What is the background color?,White
images/small/fa/facdbf59.jpg,Is a girl depicted?,Yes
images/small/fa/faa6970f.jpg,Are these crackers?,Yes
images/small/fa/faa6970f.jpg,What flavor are they?,Cheddar
images/small/fa/faefe8a8.jpg,Is the shape curved?,Yes
images/small/fa/faefe8a8.jpg,What color is it?,Gray
images/small/fa/fa264a7b.jpg,What is the product?,Sandal
images/small/fa/fa264a7b.jpg,What is the color?,Black
images/small/fa/fad2a43d.jpg,What are these?,Shoes
images/small/fa/fad2a43d.jpg,What color are they?,White
images/small/fa/fa17cad5.jpg,What is the product?,Paper
images/small/fa/fa17cad5.jpg,What color is the bottom?,Yellow
images/small/fa/fa2fb7e8.jpg,What are these?,Pillows
images/small/fa/fa2fb7e8.jpg,What color are they?,Yellow
images/small/fa/fa548df4.jpg,What are these?,Shoes
images/small/fa/fa548df4.jpg,What color are they?,Black
images/small/fa/facbdb50.jpg,What is the heel's shape?,Cylindrical
images/small/fa/facbdb50.jpg,What is the color?,Black
images/small/fa/fadfa889.jpg,What is the shape?,Round
images/small/fa/fadfa889.jpg,What brand is shown?,Solmo
images/small/fa/fa4ef590.jpg,What is the shape of the table?,Square
images/small/fa/fa4ef590.jpg,What is the table's color?,Brown
images/small/fa/fa4c0ba7.jpg,What color is the container?,White
images/small/fa/fa4c0ba7.jpg,Is the container sealed?,Yes
images/small/fa/fadab561.jpg,What is inside?,Oil
images/small/fa/fadab561.jpg,What color is the cap?,Black
images/small/fa/faa2a783.jpg,Is this a phone?,Yes
images/small/fa/faa2a783.jpg,What color is prominent?,Red
images/small/fa/fa007868.jpg,What is the main item?,Couch
images/small/fa/fa007868.jpg,What shape is rug?,Rectangular
images/small/fa/faeb7021.jpg,What material is the cover?,Wood
images/small/fa/faeb7021.jpg,What shape is the camera?,Square
images/small/fa/fa72f8f8.jpg,Is the phone pink?,Yes
images/small/fa/fa72f8f8.jpg,Are diamonds present?,Yes
images/small/fa/fa863160.jpg,What material is the product?,Metal
images/small/fa/fa863160.jpg,Is a person shown?,Yes
images/small/fa/fa35c968.jpg,What facts are presented?,Nutrition
images/small/fa/fa35c968.jpg,How many servings?,Sixteen
images/small/fa/fa8d8f96.jpg,What flavor is it?,Strawberry
images/small/fa/fa8d8f96.jpg,What form is it?,Triglyceride
images/small/fa/faf1db43.jpg,What is the object?,Vase
images/small/fa/faf1db43.jpg,What color is it?,Gray
images/small/fa/fadfbb5a.jpg,What color is the background?,Pink
images/small/fa/fadfbb5a.jpg,Are there dogs?,Yes
images/small/fa/fa390a20.jpg,Is the can open?,No
images/small/fa/fa390a20.jpg,What is in the bowl?,Tomatoes
images/small/fa/fa52e569.jpg,What food is this?,Gouda
images/small/fa/fa52e569.jpg,How many slices?,Twelve
images/small/fa/faca2b84.jpg,What is the serving size?,Tablespoon
images/small/fa/faca2b84.jpg,How many calories per serving?,Ten
